epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,455.104,0.50541,0.28911,0.86586,0.99846,1,0.995,0.95849,0.34737,0.20509,0.81085,0.0001487,0.0001487,0.0001487
189,457.383,0.48733,0.26806,0.8523,0.9985,1,0.995,0.95847,0.3462,0.20183,0.81114,0.0001388,0.0001388,0.0001388
190,459.721,0.47705,0.28139,0.84407,0.99848,1,0.995,0.94338,0.35226,0.20308,0.81228,0.0001289,0.0001289,0.0001289
191,463.767,0.41733,0.23548,0.82182,0.9985,1,0.995,0.95392,0.3769,0.20649,0.81567,0.000119,0.000119,0.000119
192,466.37,0.42058,0.22495,0.81556,0.9985,1,0.995,0.93989,0.36953,0.20167,0.81424,0.0001091,0.0001091,0.0001091
193,468.792,0.39919,0.21916,0.78868,0.99848,1,0.995,0.951,0.36062,0.20018,0.81293,9.92e-05,9.92e-05,9.92e-05
194,471.235,0.45679,0.23486,0.80539,0.99849,1,0.995,0.95398,0.35117,0.20099,0.81168,8.93e-05,8.93e-05,8.93e-05
195,473.859,0.46083,0.2275,0.82404,0.99847,1,0.995,0.95288,0.33731,0.20108,0.80971,7.94e-05,7.94e-05,7.94e-05
196,476.276,0.41452,0.22158,0.82487,0.99848,1,0.995,0.95592,0.34432,0.20175,0.81082,6.95e-05,6.95e-05,6.95e-05
197,478.752,0.42024,0.22812,0.8298,0.99849,1,0.995,0.9561,0.34967,0.20492,0.81136,5.96e-05,5.96e-05,5.96e-05
198,481.282,0.42058,0.21988,0.81482,0.99848,1,0.995,0.9522,0.35723,0.20384,0.81252,4.97e-05,4.97e-05,4.97e-05
199,483.65,0.43268,0.22464,0.83238,0.99847,1,0.995,0.95002,0.35854,0.20066,0.81318,3.98e-05,3.98e-05,3.98e-05
200,486.008,0.43042,0.22321,0.82018,0.99848,1,0.995,0.95312,0.35694,0.1978,0.81292,2.99e-05,2.99e-05,2.99e-05
