epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,341.008,0.50124,0.30878,0.86893,0.99586,1,0.995,0.8673,0.55815,0.28468,0.86194,0.0004358,0.0004358,0.0004358
160,343.373,0.4667,0.29139,0.8708,0.99584,1,0.995,0.88118,0.54458,0.28478,0.85312,0.0004259,0.0004259,0.0004259
161,345.719,0.47189,0.31014,0.85668,0.99593,1,0.995,0.88286,0.51908,0.27488,0.84669,0.000416,0.000416,0.000416
162,348.198,0.45008,0.283,0.85269,0.99603,1,0.995,0.8857,0.49102,0.2765,0.84129,0.0004061,0.0004061,0.0004061
163,350.466,0.4777,0.29075,0.86595,0.99585,1,0.995,0.88978,0.50395,0.28449,0.84502,0.0003962,0.0003962,0.0003962
164,352.959,0.46352,0.28458,0.86617,0.99576,1,0.995,0.88822,0.49344,0.28921,0.84705,0.0003863,0.0003863,0.0003863
165,355.358,0.51176,0.32125,0.87745,0.99601,1,0.995,0.90306,0.46602,0.28183,0.84489,0.0003764,0.0003764,0.0003764
166,357.785,0.45621,0.27336,0.84535,0.996,1,0.995,0.89981,0.48132,0.29407,0.85427,0.0003665,0.0003665,0.0003665
167,360.148,0.49004,0.29332,0.86412,0.99614,1,0.995,0.87859,0.50911,0.28643,0.85426,0.0003566,0.0003566,0.0003566
168,362.593,0.45872,0.29405,0.86598,0.99652,1,0.995,0.88266,0.52452,0.28828,0.85174,0.0003467,0.0003467,0.0003467
169,364.98,0.48994,0.29777,0.87068,0.99622,1,0.995,0.88401,0.52824,0.27987,0.85232,0.0003368,0.0003368,0.0003368
170,367.328,0.44235,0.26642,0.86431,0.99534,1,0.995,0.88,0.50815,0.27315,0.84894,0.0003269,0.0003269,0.0003269
171,369.639,0.43395,0.26913,0.82583,0.99554,1,0.995,0.88756,0.50148,0.25907,0.84441,0.000317,0.000317,0.000317
172,371.776,0.43194,0.27588,0.8583,0.99583,1,0.995,0.89319,0.492,0.26382,0.84264,0.0003071,0.0003071,0.0003071
173,374.144,0.44855,0.27578,0.85197,0.99552,1,0.995,0.89319,0.51103,0.27052,0.84957,0.0002972,0.0002972,0.0002972
174,376.535,0.41756,0.26224,0.84338,0.99532,1,0.995,0.8938,0.52916,0.25408,0.8525,0.0002873,0.0002873,0.0002873
175,378.924,0.46562,0.27992,0.8631,0.99492,1,0.995,0.88445,0.52589,0.2511,0.85004,0.0002774,0.0002774,0.0002774
176,381.554,0.45476,0.27036,0.84242,0.99426,1,0.995,0.87463,0.51861,0.25402,0.85186,0.0002675,0.0002675,0.0002675
177,383.939,0.41999,0.26079,0.83905,0.9947,1,0.995,0.87744,0.50856,0.25539,0.85397,0.0002576,0.0002576,0.0002576
178,386.11,0.47658,0.30237,0.87077,0.99594,1,0.995,0.88801,0.51113,0.25628,0.85163,0.0002477,0.0002477,0.0002477
179,388.474,0.47571,0.29373,0.87816,0.99654,1,0.995,0.88904,0.50571,0.25528,0.84423,0.0002378,0.0002378,0.0002378
180,390.731,0.42549,0.2622,0.84656,0.99683,1,0.995,0.89442,0.50856,0.25458,0.84392,0.0002279,0.0002279,0.0002279
181,392.867,0.46736,0.27913,0.85153,0.99688,1,0.995,0.89547,0.50477,0.25086,0.8451,0.000218,0.000218,0.000218
182,395.111,0.44481,0.26778,0.87777,0.99677,1,0.995,0.88924,0.51882,0.24482,0.85235,0.0002081,0.0002081,0.0002081
183,397.512,0.42462,0.26593,0.83047,0.99673,1,0.995,0.88589,0.52353,0.25733,0.85181,0.0001982,0.0001982,0.0001982
184,399.9,0.46037,0.26459,0.85641,0.9968,1,0.995,0.89125,0.52574,0.25193,0.84935,0.0001883,0.0001883,0.0001883
185,402.044,0.49263,0.28075,0.86948,0.99688,1,0.995,0.88877,0.53114,0.25151,0.84964,0.0001784,0.0001784,0.0001784
186,404.248,0.48447,0.28277,0.86417,0.99689,1,0.995,0.87788,0.53678,0.25478,0.84932,0.0001685,0.0001685,0.0001685
187,406.36,0.45386,0.26554,0.85918,0.99686,1,0.995,0.8743,0.53974,0.25956,0.8492,0.0001586,0.0001586,0.0001586
188,408.673,0.48411,0.28097,0.87466,0.99671,1,0.995,0.8664,0.54533,0.25217,0.84994,0.0001487,0.0001487,0.0001487
189,410.785,0.47447,0.29543,0.90163,0.99649,1,0.995,0.87109,0.54497,0.24248,0.85211,0.0001388,0.0001388,0.0001388
190,412.854,0.43627,0.2794,0.85332,0.99635,1,0.995,0.8845,0.54625,0.2406,0.85181,0.0001289,0.0001289,0.0001289
191,415.868,0.38409,0.22987,0.79516,0.99618,1,0.995,0.88085,0.5494,0.24762,0.85358,0.000119,0.000119,0.000119
